gene_id,Ctr_1,Ctr_2,Ctr_3,TTT_1,TTT_2,TTT_3
ENSG00000229390,0.369272459,0.35572574,0.789365341,0.536360932,0.264931445,0.305814389
ENSG00000237080,0.077847403,0.112487369,0.408456999,0.084803858,0.083776454,0.077363547
ENSG00000180113,0.033206339,0.021325445,0.083888571,0.036173662,0.029779513,0.032999947
ENSG00000219747,0.370640135,1.190144142,0.432157591,0.672934317,0.531825344,1.841682212
ENSG00000219395,0.445616956,0.735890653,0.371127702,0.277392772,0.411048215,0.379583357
ENSG00000228005,0.717601826,0.314216674,0.836706678,0.355330376,0.210615317,0.324155279
ENSG00000237307,0.074736995,0.071995277,0.304995462,0.162831007,0.100536438,0.092840589
ENSG00000236337,0.437636311,1.405272237,1.19063826,1.748059698,0.31397852,1.014804484
ENSG00000277150,0.142229728,0.191816864,0.232171076,0.216915155,0.214287216,0.19788399
ENSG00000253330,0.406433,0.39152305,0.263272901,0.14758397,0.048598661,0.58342099
ENSG00000241431,1.365758313,0.598025282,1.013372018,0.676273941,1.068929352,0.493552553
ENSG00000279347,0.181950612,0.321338918,0.176791742,0.066069915,0.163173685,0.331502798
ENSG00000279766,0.52198946,0.574674668,0.695574066,0.243700505,0.401246767,0.66695794
ENSG00000224854,0.425583144,0.175701717,0.283554191,0.794765682,0.654280876,0.241678832
ENSG00000164972,0.243401617,0.267968521,0.202714645,0.303030881,0.299359645,0.138222154
ENSG00000275329,0.190046081,0.313841591,0.221589215,0.14787759,0.029217209,0.215845555
ENSG00000130598,0.231221896,0.222739546,0.485278625,0.100753567,0.447898193,0.459569498
ENSG00000239920,0.095035932,0.073239639,0.088647711,0.082822685,0.030682231,0.028333572
ENSG00000212607,4.583488691,1.103835979,3.117472697,0.416089158,3.699433931,3.036666854
ENSG00000197149,0.401208393,0.496915853,0.467799454,0.374623228,0.246723098,0.398714706
ENSG00000110427,0.026917839,0.040747711,0.017934606,0.016756127,0.041382813,0.015286019
ENSG00000172803,0.075698061,0.072921086,0.13239321,0.027487483,0.081463413,0.1379172
ENSG00000180592,0.074681221,0.021582465,0.034830612,0.024406424,0.096442954,0.059373636
ENSG00000255669,0.538026002,0.612522865,0.28514797,0.213128757,0.105273345,0.243037242
ENSG00000255964,0.374454018,0.270537911,0.491180049,0.101978821,0.352601696,0.372126621
ENSG00000221949,0.28371165,0.273303719,0,0.224773937,0.222050788,0.051263319
ENSG00000258168,0.047144866,0.07569227,0.027484897,0.068476985,0.059191459,0.04685184
ENSG00000110876,0.120376307,0.231920631,0.140355914,0.065566575,0.15113521,0.119628115
ENSG00000151164,0.1889355,0.106169246,0.073431435,0.154364102,0.084718874,0.046940296
ENSG00000198553,0.215541494,0.326282594,0.287218583,0.067086375,0.09941043,0.275402325
ENSG00000259523,0.13793637,0.298971426,0.080415265,0.262959171,0.33399438,0.308427827
ENSG00000260693,0.35689314,0.893881442,0.749032058,0.233271097,0.460890009,0.283739913
ENSG00000249931,0.015486357,0.268528344,0.036113448,0.134961757,0.033331672,0.138510918
ENSG00000140527,0.098400036,0.071092681,0.057366052,0.066995673,0.066184017,0.146682654
ENSG00000255198,0.454050982,0.524873006,0.84706025,0.692475059,0.586359159,0.721966167
ENSG00000140623,0.095307463,0.275433359,0.222252475,0.077868114,0.153849475,0.165751399
ENSG00000263307,0.089032773,0.771899537,1.660961559,0.387955015,0.383254919,0.530876367
ENSG00000240793,0.781819034,1.129707135,0.759652015,0.993629577,0.701136928,1.035946244
ENSG00000276663,1.062720387,0.853112172,0.92933004,0.289421308,0.476524921,0.088009592
ENSG00000224888,0.031292319,0.040192485,0.182430503,0.034088605,0.044900826,0.114025353
ENSG00000129910,0.118928392,0.114565518,0.075636916,0.058889023,0,0.075211309
ENSG00000262061,0.240980998,0.189933249,0.076630396,0.119325043,0.070727648,0.195940796
ENSG00000214832,0.237944924,0.163725672,0.554876254,0.148118695,0.219486343,0.135123423
ENSG00000184060,0.093401314,0.025707113,0.108903713,0.159889194,0.129233559,0.053040448
ENSG00000278048,1.047883104,3.028324884,3.359968703,0.570761044,0.563846242,2.343082605
ENSG00000180336,0.017436317,0.083983339,0.04743744,0.031657382,0.025019081,0.034655886
ENSG00000280022,0.133608593,0.83659665,0.155784445,0.582191505,0.718922778,0.331945392
ENSG00000264049,3.706401349,4.760576567,5.041838559,3.364671585,5.983035123,3.069470354
ENSG00000279332,1.243999348,1.065211884,0.64465497,0.903442205,1.189995936,0.68681519
ENSG00000260552,0.575131244,0.316590067,0.287395442,0.895035791,0.707353906,0.653207484
ENSG00000152217,0.035676591,0.041241358,0.024958834,0.015545862,0.003839381,0.024818391
ENSG00000276603,0.597093296,0.460151196,2.088589788,0.650449638,0.771083286,0.593382097
ENSG00000167476,0.15395821,0.271902162,0.089755807,0.279526562,0.082842025,0.178501507
ENSG00000205790,0.097759202,0.047086458,0.189974845,0.070996652,0.087670655,0.194303171
ENSG00000240522,0.253028663,0.365619502,0.737563524,0.206729506,0.204224966,0.880095924
ENSG00000279619,0.155071544,0.273868396,0.482159295,0.08446438,0.027813696,0.077053853
ENSG00000267049,0.351543922,0.677295144,0.54652248,1.404179102,1.008849014,0.931623789
ENSG00000237118,0.323441617,0.218103338,0.339412717,0.176172203,0.139230294,0.160715642
ENSG00000268006,0.023809859,0.126150182,0.083285189,0.077812533,0.012811638,0.16563309
ENSG00000267216,0.094698686,0.068418506,0.096614366,0.141846339,0.07643338,0.023527523
ENSG00000172346,0.138562389,0.118648216,0.179511615,0.100629562,0.049705215,0.061200517
ENSG00000073146,0.007281202,0.04208455,0.059427957,0.047591106,0.10186483,0.050651621
ENSG00000278932,0.186305812,0.230748691,0.155162965,0.08698034,0.257779705,0.185147839
ENSG00000227256,0.455468046,0.376079358,0.606931337,0.496168736,0.280090071,0.517299555
ENSG00000215014,0.191710415,0.123118359,0.124183216,0.069613895,0.275082075,0.084675044
ENSG00000236782,0.144823208,0.186013846,0.084430209,0.21035284,0.077926651,0.263858957
ENSG00000117400,0.067861327,0.087162455,0.184624287,0.246418082,0.243432713,0.112399231
ENSG00000232022,0.161668556,0.097336102,0.094250848,0.198129692,0.086990818,0.180746679
ENSG00000187889,0.151200055,0.083230456,0.100740384,0.047060375,0.023245118,0.032198631
ENSG00000117477,0.113690423,0.109519702,0.10310248,0.027522181,0.054377497,0.100430032
ENSG00000260805,0.131744124,0.177675547,0.33794314,0.143516797,0.1701337,0.130925276
ENSG00000042781,0.012200434,0.011752862,0.022760665,0.0079744,0.018381508,0.026674125
ENSG00000233673,0.137193469,0.15104062,0.091408186,0.149453097,0.105458903,0.155818002
ENSG00000187627,0.027929901,0.06726324,0.065131203,0.00760643,0.097685614,0.020817228
ENSG00000242515,0.126794851,0.061071698,0.147839784,0.069062629,0.034112966,0.204760994
ENSG00000144644,0.068262508,0.065758305,0.047755477,0.052053719,0.022038465,0.020351468
ENSG00000242797,0.143886177,0.658386712,0.293593762,0.078371933,0.077422453,0.178739826
ENSG00000232065,1.725393731,0.692540772,0.502942024,1.096418844,0.464201001,1.286002234
ENSG00000250471,0.691349474,0.249745273,0.302286398,0.658987492,0.744004368,0.858815539
ENSG00000212588,1.230403726,2.765621837,1.91282868,3.574274077,3.972342991,3.260683261
ENSG00000151623,0.075732433,0.029181679,0.05298133,0.065999915,0.048900242,0.037630861
ENSG00000168412,0.310544101,0.149575912,0.181043521,0.507441549,0.292421422,0.154306966
ENSG00000248245,0.36791484,0.590696541,0.428979961,0.200395881,0.32994679,0.548442129
ENSG00000233892,0.124779098,0.240403181,0.727447316,0.135929376,0.268565168,0.248007081
ENSG00000204261,0.205172397,0.098822835,0.209322872,0.195568302,0.137999272,0.203897159
ENSG00000118520,0.101855304,0.269826573,0.118760865,0.19417494,0.1918225,0.151833343
ENSG00000228434,0.268148008,0.28414213,0.343919626,0.029210975,0.028857083,0.133240675
ENSG00000231006,0.672532503,0.194358217,0.392078459,0.219789031,0.434252549,0.802022899
ENSG00000213261,0.297393273,0.429725151,0.34675349,0.404960473,0.720097838,0.812748317
ENSG00000227234,0,0.513868206,0.373185126,0.464884262,1.837008652,1.16626784
ENSG00000036565,0.179158531,0.0616379,0.179052506,0.055762332,0.013771692,0.038152496
ENSG00000261542,0.146162857,0.093867259,0.198826155,0.106149328,0.288374137,0.169463456
ENSG00000231616,0.11881999,0.139896891,0.138541286,0.028763947,0.042623205,0.065600818
ENSG00000226609,1.31047762,0.229527799,1.666893564,0.648900949,0.256415791,0.828756996
ENSG00000234175,1.628404143,0.570424115,1.03564393,1.290122596,0.477934758,1.029816385
ENSG00000179133,0.021121325,0.067821637,0.016417975,0.10737407,0.015153318,0.055973457
ENSG00000285704,0.387879211,0.373649905,0.502508826,0.187795623,0.185520469,0.128489457
ENSG00000255670,0.485790468,0.818946272,1.132840286,0.39690058,0.784184215,1.32762043
ENSG00000257137,0.128959841,0.149074756,0.030072822,0.224773937,0.19429444,0.307579916
ENSG00000234925,0.94805845,1.217705374,0.982589891,0,0.453451083,0.628110565
ENSG00000139351,0.065338755,0.20141379,0.045710061,0.028470974,0.08437814,0.090905703
ENSG00000256128,0.297032164,0.208098598,0.188908607,0.147079546,0.203416736,0.053670178
ENSG00000226352,0.665377902,0.51277487,0.620651859,1.304705099,1.288898524,1.057987654
ENSG00000213621,0.282372563,0.272013757,0.592631459,0.307605416,0.425430263,0.448987989
ENSG00000236577,2.284767955,2.200951495,1.065594059,0.746680544,1.72114709,1.135283556
ENSG00000274270,0.170063355,0.145621866,0.154225424,0.061753414,0.122010535,0.112670891
ENSG00000270878,0.198399755,0.229345778,0.2313294,0.389031814,0.384318672,0.197166613
ENSG00000258623,0.542694341,0.941014186,0.506214965,0.945903335,0.467221832,0.970778259
ENSG00000258982,2.267511399,1.456218663,0.705030511,0.329351539,0.48804214,0.751139271
ENSG00000225930,0.056848799,0.109526615,0.066284349,0.020642939,0.020392848,0.103575008
ENSG00000137860,0.038548858,0.092836744,0.056183816,0.062990385,0.051856044,0.086195835
ENSG00000259556,0.336460065,0.463024378,0.504391424,0.209443534,0.258632642,0.191067895
ENSG00000214432,0.145921313,0.098397744,0.085070392,0.079480431,0.078517521,0.101510043
ENSG00000238098,0.068501333,0.051324287,0.026623642,0.049748415,0.04914571,0.060511615
ENSG00000205832,0.05235304,0.138689306,0.167866603,0.085546973,0.028170189,0.065034554
ENSG00000275910,0.266623898,0.599299936,1.13988281,0.38726593,0.478217727,0.794900138
ENSG00000259940,0.089032773,0.228710974,0.207620195,0.258636677,0.03193791,0.38341071
ENSG00000167261,0.100130054,0.082677252,0.116749263,0.046747581,0.169331183,0.071076929
ENSG00000157368,0.156853976,0.107928432,0.261268584,0.122050335,0.144686026,0.133610622
ENSG00000260923,0.080638869,0.064733867,0.094023005,0.102485565,0.15909763,0.053425108
ENSG00000274363,0.270467125,0.325681336,0.394197802,0.44195416,0.727666434,0.604768618
ENSG00000109113,0.075242734,0.159461418,0.140369984,0.049179861,0.097168089,0.089730081
ENSG00000246640,0.138276718,0.114174902,0.230324811,0.107595104,0.085033267,0.137417267
ENSG00000259349,0.696886047,0.201396258,1.056318345,0.227747965,0.37498131,0.346277296
ENSG00000277728,0.215674216,0.519405579,1.257355059,0.704840685,0.580251251,1.178835382
ENSG00000141655,0.027801099,0.048206194,0.058347758,0.024228327,0.0239348,0.044205285
ENSG00000213714,0.432591512,0.277814627,0.672521899,0.471247951,0.387948963,0.716504607
ENSG00000130818,0.06631732,0.025553791,0.061859536,0.036121723,0.014273642,0.065905129
ENSG00000130287,0.043478423,0.041883422,0.042245673,0.047363661,0.054588155,0.064812278
ENSG00000130876,0.096502253,0.123949438,0.150025779,0.157688562,0.069234736,0.063934966
ENSG00000268401,0.451941842,0.373167776,1.129185963,0.21099747,0.347402039,0.192485496
ENSG00000189052,0.416474349,0.401196033,0.554970509,0.129625873,0.384166346,0.532138856
ENSG00000099998,0.008265018,0.095541799,0.115641774,0.027010743,0.044472511,0.049281883
ENSG00000128383,0.16975884,0.102207035,0.296902162,0.069348193,0.11418006,0.126527786
ENSG00000227370,0.877831898,0.951332324,1.151472528,0.717206312,0.236172439,0.545234865
ENSG00000248476,0.121891396,0.410969384,0.994857304,0.199175443,0.131174948,0.666235831
ENSG00000234380,0.093264526,0.194660109,0.036248074,0.118531767,0.016727964,0.154474743
ENSG00000236830,0.035491017,0.034189033,0.041381682,0.019331249,0.038194101,0.070540848
novel.26,0.13225485,0.212338492,0.257010021,0.072036581,0.189770277,0.043810942
novel.40,0.277980101,1.472803375,1.458531869,0.605640885,0.897455268,0.966883161
ENSG00000160097,0.095641449,0.199621182,0.074343772,0.052093991,0.06861716,0.126729327
ENSG00000197587,0.120944381,0.183083293,0.080581871,0.131751988,0.111562119,0.051511139
ENSG00000237505,0.025238141,0.0208391,0.029427073,0.027493425,0.019400244,0.021498236
ENSG00000228057,0.159098309,0.268208159,0.23188106,0.216644196,0.556450802,0.158109443
ENSG00000224698,0.040335686,0.155423902,0.188121805,0.153790309,0.151927131,0.120254945
ENSG00000132698,0.206153577,0.198590856,0.240370173,0.22457549,0.12677414,0.175604778
ENSG00000228255,1.009380194,1.527980447,1.176913324,0.314165301,0.775897927,0.859805529
ENSG00000185155,0.09864252,0.28507149,0.20127596,0.080592922,0.079616534,0.220566179
ENSG00000227934,1.222530288,0.672961085,0.407268934,0.380507362,0.187948747,0.520685023
ENSG00000239300,0.611442992,1.178024548,0.950570668,0.555068021,0.329006005,0.405095069
ENSG00000152672,0.040433469,0.214225946,0.306439019,0.022023305,0.108782457,0.120546472
ENSG00000116039,0.16753265,0.107591156,0.108521716,0.081112619,0.140227386,0.129493281
ENSG00000225398,1.349296671,0.866531914,1.179935894,0.734935007,0,0.335227549
ENSG00000162998,0.174067236,0.106706472,0.258310514,0,0.017029512,0.078629696
ENSG00000088726,0.126425537,0.135319589,0.065515188,0.107117843,0.045351473,0.069799859
ENSG00000270194,0.06283351,0.221937721,0.195366345,0.159712749,0.045079377,0.145700267
ENSG00000121089,0.694950253,0.66945608,0.090032831,0.420583948,0.74787939,0.383683794
ENSG00000188242,0,0.069704755,0.295292063,0.019706319,0.136273034,0.215728502
ENSG00000250081,0.411258232,0.660285448,0.799195545,1.642697196,0.590107574,1.362340267
ENSG00000285865,0.198655755,0.310973147,0.144767431,0.054101915,0.053446468,0.197421021
ENSG00000285571,0.08983199,0.389414308,0.733193758,0.097859389,0.145010726,0.357094576
ENSG00000219392,0.541519678,0.260827044,0.315699539,0.235963981,0.349657897,0.430523115
ENSG00000225339,0.030189706,0.02326576,0.056320767,0.039464955,0.058480252,0.036002476
ENSG00000270761,0.909753058,0.584252579,1.06075045,0.660699148,0.815868426,1.958880171
ENSG00000243236,0.56283935,0.32531499,0.656257309,0.306567377,0.181711978,0.223736422
ENSG00000218632,0.270467125,0.781635207,1.497951649,0.147318053,0.072766643,0
ENSG00000222764,0.36791484,3.012552359,2.144899807,0.601187644,0.197968074,0.914070216
ENSG00000218896,0.101083673,0.876378868,1.178611611,0.770815672,0.435129827,0.703187754
ENSG00000284981,0.099574962,0.239805163,0.348306118,0.433891978,0.321476514,0.544258325
ENSG00000257138,0.393987545,0.042170462,0.714591292,0.238441293,0.282663077,0.130512913
ENSG00000197993,0.05031314,0.121168521,0.08799589,0.082213695,0.081217671,0.075000633
ENSG00000237836,0.538026002,0.570117436,0,0.293052041,0.521103059,0.16040458
ENSG00000207870,1.819506117,4.38189434,3.18225135,2.477621804,3.426647388,2.712295622
ENSG00000168481,0.022169437,0.053390383,0.077547109,0.084526752,0.143147495,0.066094931
ENSG00000254111,0.236299496,0.569077187,0.206639698,0.386122878,0.445019141,0.46966158
ENSG00000168913,0.323710654,0.222739546,0.107839695,0.251883917,0.398131727,0.505526448
ENSG00000269929,0.174342921,0.436662642,0.203279703,0.037984446,0.262669835,0.242563023
ENSG00000285706,0.180730097,0.124357167,0.270934712,0.225005902,0.138924964,0.102632445
ENSG00000201302,0.384895525,2.966205399,3.590232292,3.773608593,3.313680991,1.530012915
ENSG00000274356,0.85220177,0.820938842,0.567798294,0.530488367,1.179138309,0.846904959
ENSG00000270972,0.90609208,1.163802923,0.939094966,0.1096734,0.433378802,0.400204585
ENSG00000247151,0.087301826,0.072085002,0.101791855,0.054344646,0.134215643,0.04957669
ENSG00000255165,0.431348433,0.519405579,1.383090565,0.234946895,1.160502502,0.643001117
ENSG00000110675,0.059811292,0.041155087,0.039850598,0.027924016,0.073561907,0.093404989
ENSG00000176236,0.204349433,0.224974739,0.30634275,0.159007234,0.157080852,0.11604532
ENSG00000169126,0.125798663,0.090887815,0.012223188,0.068520025,0.056408251,0.05209032
ENSG00000231245,1.120218318,0.119902581,0.435382647,1.084729944,1.339485475,0.865865518
ENSG00000272430,0.99891216,0.524873006,0.741177719,0.494625042,0.684085686,0.180491542
ENSG00000188316,0.11070004,0.137107313,0.221269057,0.068909835,0.034037494,0.062863995
ENSG00000212533,0.333576121,2.249372428,4.278360148,1.453538125,3.230838966,1.989016789
ENSG00000272369,1.228572768,0.75313809,0.520904239,0.121668928,1.20194902,0.554971202
ENSG00000257925,0.150939421,0.072701113,0.351983558,0.739923254,0.974612056,0.750006331
ENSG00000284883,0.219137598,0.914760424,0.766527697,0.238719765,0.314436882,0.435551122
ENSG00000238286,0.463300169,0.446304053,0.405147741,0.189262777,0.373939695,0.402867984
ENSG00000133116,0.089067991,0.066733755,0.069234108,0.107807911,0.031950544,0.029504798
ENSG00000182968,0.105636351,0.084800911,0.123169475,0.095896692,0.170522817,0.122476403
ENSG00000237054,0.062663016,0.06036423,0.23745666,0.017065648,0.118012277,0.140115459
ENSG00000223403,0.077889817,0.150064875,0.181635351,0.067880049,0.067057679,0.077405697
ENSG00000259775,0.144197171,0.62508291,0.252195712,0.471247951,0.775897927,0.573203686
ENSG00000258736,0.622859978,0.933349555,0.322773304,0.452345889,0.148955231,0.206329542
ENSG00000215304,0.091224099,0.395448988,0.478643093,0.447191538,0.343601835,0.090657101
ENSG00000259408,0.103809996,0.350006083,0.484159956,0.508889126,0.33514927,0.309494314
ENSG00000259520,0.41267149,0.231894065,0.441068057,0.224773937,0.074016929,0
ENSG00000259496,0.410695635,0.527505748,0.798102254,0.223697728,0.441975235,0.34011915
ENSG00000252061,1.547518089,5.466074383,5.413107967,4.495478736,1.11025394,2.563165966
ENSG00000260953,0.267574429,0.515516981,0.311985426,0.291484918,0.767876165,1.329556677
ENSG00000261052,0.156302751,0.112926601,0.159464632,0.12770249,0.168207157,0.058249223
ENSG00000274653,0.879546414,0.282426784,1.139478022,0.638761871,0.420682157,0.582719762
ENSG00000180638,0.022434502,0.072038317,0.034877462,0.081464175,0.016095446,0.066885186
ENSG00000263990,0.512668219,0.493861042,1.315069718,0.670176389,0.882742887,0.305689056
ENSG00000278834,0.564187943,0.067936346,0.164457434,0.153650965,0.075894737,0.350425791
ENSG00000131477,0.392271571,0.419867925,0.304919554,0.379844458,0.093810655,0.129944477
ENSG00000278963,0.255881265,0.201677145,0.298351475,0.025340623,0,0.1387041
ENSG00000167117,0.068299779,0.065794209,0.111490288,0.148806114,0.044100996,0.108600425
ENSG00000178404,0.090711418,0.192244095,0.274995131,0,0.019524045,0.14423617
ENSG00000262410,0.233815038,0.600633492,1.181365377,0.169805856,0.419371621,0.542177474
ENSG00000266708,0.128298508,0.988735133,0.523575543,0.279526562,0.483245145,0.127501076
ENSG00000279861,0.053173664,0.128057486,0.40299499,0.057925271,0.171670508,0.264215833
ENSG00000229955,0.184977516,0.980054002,0.862717556,0.503767834,0.099532932,1.011052897
ENSG00000280424,0.036066616,0.034743516,0.09812324,0.078579067,0.064689231,0.167264747
ENSG00000213279,0.084130169,0.101304829,0.294281335,0.091648053,0.135806598,0.14631271
ENSG00000169885,0.172465035,0.041534544,0.175953866,0.046969134,0.20880045,0.192817224
ENSG00000226849,0.167907444,0.089859876,0.130517393,0.060970559,0.240927589,0.03708085
ENSG00000204464,0.268531761,0.603588308,0.834937742,0.48754633,0.385311743,0.889542392
ENSG00000237301,0.070349973,0.135538384,0.164052794,0.095795571,0.056781001,0.157303613
ENSG00000279179,0.029023444,0.055917445,0.084601617,0.110659443,0.078084855,0.201901356
ENSG00000270457,0.444110221,1.140848231,1.726073217,1.290122596,0.796557931,0.441349879
ENSG00000235545,0.325970151,0.431766462,0.285055088,0.133162084,0.263097636,0.121479038
ENSG00000243967,0.311559267,0.390168674,0.217962421,0.101820074,0.100586518,0.061924558
ENSG00000232499,0.437636311,0.140527224,0.22678824,0.105943012,0.627957039,0.338268161
ENSG00000277702,2.114214854,0.905180051,1.64341619,2.047236795,0.758412903,1.634168724
ENSG00000276103,0.855323388,3.707756749,5.485077113,0,1.380700413,5.100043049
ENSG00000236947,0.202167346,0.584252579,0.176791742,0.385407836,0.217564914,0.351593877
ENSG00000283317,0.879374661,0.762403409,0.615197976,0.191591141,0.567810012,0.349563583
ENSG00000271580,0.127643924,0.737767925,0.520904239,0.278100407,0.412096807,0.380551682
ENSG00000203685,0.025689343,0.074240797,0.029953164,0.04197742,0.020734431,0.051059345
ENSG00000230154,0.218261366,0.52563618,0.254487567,0.416089158,0.234884694,0.433809551
ENSG00000235721,0.150712103,0.145183246,0.20083055,0.093817005,0.069510305,0.171171841
ENSG00000234065,0.220911339,0.354678718,0.128788686,0.080217336,0.039622749,0.548845692
ENSG00000260163,0.044715298,0.010768731,0.117308193,0.097422126,0.08421162,0.088874745
ENSG00000115165,0.175156656,0.056243685,0.153171375,0.031801447,0.094248511,0.05802266
ENSG00000264279,1.876365683,3.61506283,3.646329672,5.450767968,6.057823062,3.72940648
ENSG00000229243,0.052985971,0.17014062,0.164747687,0.076961073,0.171064541,0.052656639
ENSG00000168032,0.096916139,0.080023527,0.080715654,0.045247105,0.148996447,0.082554654
ENSG00000281691,0.180506559,0.243438574,0.46302599,0.03932733,0.116552632,0.358769262
ENSG00000249846,0.177434107,0.317432062,0.236438803,0.138064032,0,0.100760729
ENSG00000241313,0.076890385,0.14813934,0.201717815,0.083761321,0.186179733,0.057309358
ENSG00000249286,0.151015347,0.436426096,0.645627789,0.1096734,0.162517051,0.450230159
ENSG00000213757,0.063578676,0.428724097,0.518918581,0.692600758,0.410525917,0.37910104
ENSG00000263597,2.274382646,2.629136604,7.42525315,2.477621804,0.489521055,2.712295622
ENSG00000280047,0.152724664,0.183902471,0.133554998,0.124779122,0.082178277,0.05691578
ENSG00000235663,0.651233209,0.836457054,1.012429931,0.118237917,0.233610916,1.294371013
ENSG00000237719,0.68647525,1.028676415,0.62254409,0.083090975,0.24625297,0.227402834
ENSG00000231441,0.99891216,0.524873006,0.423530125,0.494625042,0.488632633,0.541474625
ENSG00000106236,0.082951622,0.111871971,0.154751392,0.072291352,0.124977193,0.098923249
ENSG00000106560,0.143165717,0.045971233,0.027821304,0.129965855,0.410852197,0.165988526
ENSG00000231066,0.177854567,0.228439989,0.276498932,0.645825589,0.446600963,0.530247367
ENSG00000102174,0.031351139,0.067952309,0.054832025,0.068305363,0.03373892,0.046734417
ENSG00000230216,0.641492541,0.794519303,0.854817212,0.19966183,0.197242916,0.819649776
ENSG00000260118,0.24459143,0.336598029,0.366670023,0.076128044,0.075205749,0.243071186
ENSG00000186810,0.080358273,0.129017232,0.249855566,0.2334376,0.172957118,0.186337226
ENSG00000254109,0.427296483,0.246972696,0.298930528,0.139643927,0.091968089,0.424640647
ENSG00000272425,0.0921481,0.133151485,0.295466861,0.200764934,0,0.183150717
ENSG00000277631,0.099922952,0.216578901,0.233015576,0.081639061,0.188183331,0.14895283
ENSG00000227666,0.633372382,0.91520578,0.369248574,1.034955943,1.363223193,1.730948155
ENSG00000207864,1.031678726,4.472242677,6.014564407,2.80967421,2.775634851,3.075799159
ENSG00000222421,2.75429825,2.653257123,5.352410528,3.50049319,1.976048297,1.824786045
ENSG00000254604,0.464159724,0.804837736,0.108239842,1.314656467,0.399609025,0.461274766
ENSG00000254632,0.18600899,0.716741082,0.325323093,0.506576949,1.301143326,0.554558584
ENSG00000272186,0.769791049,1.03817189,0.538534844,0.838579687,0.828420248,1.836015498
ENSG00000270427,0.317489963,0.428180031,0.814408658,0.207516547,0.205002472,0.504826596
ENSG00000232682,0.155585878,0.149878227,0.435382647,0.067795621,0.200922821,0.216466379
ENSG00000243024,0.140420257,0.180358607,0.109151122,0.152968231,0.075557506,0.232579138
ENSG00000166268,0.04259627,0.123100891,0.198664954,0.046402678,0.061120677,0.08466303
ENSG00000135094,0.083227575,0.112244133,0.1552662,0.054398882,0.107479673,0.132336446
ENSG00000279032,0.13307558,0.128193717,0.174558335,0.108725425,0.053704105,0.049593171
ENSG00000259086,0.899531114,0.216632979,0.917727917,0.367467503,0.968041638,1.005682646
ENSG00000180998,0.072715609,0.046698696,0.018841038,0.05280899,0.060864074,0.05620506
ENSG00000258760,0.313287055,0.344907605,0.313101653,0.146263899,0.433475711,0.177908478
ENSG00000133958,0.039987548,0.04237267,0.023312265,0.02178042,0.01290993,0.011921702
ENSG00000242085,0.989420699,0.680802793,1.483252748,0.461929489,0.60844425,1.264205586
ENSG00000258461,0.075001055,0.144499299,0.087449448,0.01167188,0.034591424,0.053239207
ENSG00000260361,0.028822822,0.166592757,0.100820175,0.219789031,0.279162353,0.315080425
ENSG00000261216,0.781819034,1.00418412,1.063512821,0.425841247,0.701136928,1.035946244
ENSG00000175267,0.079438648,0.057393337,0.057889735,0.021634324,0.074802781,0.088813014
ENSG00000260796,0.555960202,0.714086485,0.864315181,0.40376059,0.49858626,0.552504664
ENSG00000232748,0.167113003,0.093906447,0.048712448,0.030341041,0.089920372,0.096876687
ENSG00000260625,0.534740347,0.662301587,0.267211945,0.499306989,0.5754675,0.379583357
ENSG00000198650,0.074032059,0.026743576,0.064739717,0.060485681,0.049794078,0.082768407
ENSG00000260420,0.602848412,0.677521816,0.234302308,0.328359516,1.297525689,0.698951683
ENSG00000181481,0.083859919,0.040391763,0.016296445,0.152256088,0.090246898,0.152787603
ENSG00000141314,0.027777434,0.053516844,0.043183771,0.080692346,0.069750409,0.082814356
ENSG00000267344,0,1.371139804,1.148952894,0.477091288,0.23565565,0.979275224
ENSG00000267708,0,1.082229517,1.309907723,0.282423211,0.186001092,0.515289324
ENSG00000264026,0.16378533,0.236665324,0.254626404,0.059473737,0.205636232,0.135639443
ENSG00000244588,0.128298508,0.105935907,0.277815594,0.079864732,0.11834575,0.018214439
ENSG00000199691,0.79422886,1.683203858,1.85210396,0.346080506,0.683775443,0.789292377
ENSG00000130377,0.13064339,0.055933667,0.067700928,0.07906539,0.062486007,0.158682802
ENSG00000280194,0.130814165,0.084010175,0.228789313,0.118753115,0.117314414,0.173334796
ENSG00000267375,0.413524117,1.593416124,2.410796477,0.450476692,0.890038283,2.260246351
ENSG00000261949,0.080015594,0.102773641,0.124395042,0.203386864,0.172219561,0.344579135
ENSG00000083814,0.084999578,0.136468963,0.132143318,0.030865051,0.076227797,0.084471268
ENSG00000099984,0.25356293,0.040710167,0.295648352,0.184147566,0.090958304,0.755960773
ENSG00000231125,0.189054477,0.424944413,0.881732112,0.343247353,0.271271114,0.375758839
novel.25,0.264742953,0.765092663,1.028946645,0.096133474,0.379875246,0.87699153
ENSG00000142606,0.117150823,0.125392398,0.075886153,0.05671975,0.056032587,0.051743413
ENSG00000251503,0.044595738,0.085919497,0.259987855,0.170032869,0.119980651,0.177274224
ENSG00000178715,0.799668784,0.660285448,1.198793317,0.497787029,0.860573545,0.340585067
ENSG00000229431,0.136898545,0.46156753,0.718292028,0.447395456,0.589300313,0.27209532
ENSG00000198691,0.029329671,0.028253715,0.034197699,0.01278023,0.050501586,0.064124222
ENSG00000272196,1.330755803,0.683699826,0.620651859,0.386579288,0.190947929,0.088165638
